id,activity,application,application_id,attachments,attachments.0.content_scan_version,attachments.0.content_type,attachments.0.filename,attachments.0.height,attachments.0.id,attachments.0.original_content_type,attachments.0.placeholder,attachments.0.placeholder_version,attachments.0.proxy_url,attachments.0.size,attachments.0.url,attachments.0.width,author.accent_color,author.avatar,author.avatar_decoration_data,author.banner,author.banner_color,author.clan.badge,author.clan.identity_enabled,author.clan.identity_guild_id,author.clan.tag,author.collectibles,author.discriminator,author.display_name_styles,author.flags,author.global_name,author.id,author.primary_guild.badge,author.primary_guild.identity_enabled,author.primary_guild.identity_guild_id,author.primary_guild.tag,author.public_flags,author.username,call,channel_id,components,content,date,edited_timestamp,embeds,embeds.0.content_scan_version,embeds.0.provider.name,embeds.0.provider.url,embeds.0.reference_id,embeds.0.thumbnail.content_type,embeds.0.thumbnail.flags,embeds.0.thumbnail.height,embeds.0.thumbnail.placeholder,embeds.0.thumbnail.placeholder_version,embeds.0.thumbnail.proxy_url,embeds.0.thumbnail.url,embeds.0.thumbnail.width,embeds.0.title,embeds.0.type,embeds.0.url,embeds.0.video.flags,embeds.0.video.height,embeds.0.video.placeholder,embeds.0.video.placeholder_version,embeds.0.video.proxy_url,embeds.0.video.url,embeds.0.video.width,flags,interaction,mention_channels,mention_everyone,mentions,mentions.0.accent_color,mentions.0.avatar,mentions.0.avatar_decoration_data,mentions.0.avatar_decoration_data.asset,mentions.0.avatar_decoration_data.expires_at,mentions.0.avatar_decoration_data.sku_id,mentions.0.banner,mentions.0.banner_color,mentions.0.clan,mentions.0.clan.badge,mentions.0.clan.identity_enabled,mentions.0.clan.identity_guild_id,mentions.0.clan.tag,mentions.0.collectibles,mentions.0.collectibles.nameplate.asset,mentions.0.collectibles.nameplate.label,mentions.0.collectibles.nameplate.palette,mentions.0.collectibles.nameplate.sku_id,mentions.0.discriminator,mentions.0.display_name_styles,mentions.0.display_name_styles.colors.0,mentions.0.display_name_styles.effect_id,mentions.0.display_name_styles.font_id,mentions.0.flags,mentions.0.global_name,mentions.0.id,mentions.0.primary_guild,mentions.0.primary_guild.badge,mentions.0.primary_guild.identity_enabled,mentions.0.primary_guild.identity_guild_id,mentions.0.primary_guild.tag,mentions.0.public_flags,mentions.0.username,message_reference,message_reference.channel_id,message_reference.guild_id,message_reference.message_id,message_reference.type,nonce,pinned,position,reactions,referenced_message,resolved,role_subscription_data,sticker_items,stickers,thread,timestamp,tts,type,userName,webhook_id
1407368976551383142,,,,,,,,,,,,,,,,,,dc4e53c41889b574f00ea88a73cd3bb1,,,,6912685042f7d51266a84ed51ebca107,true,1316701502584393738,BONK,,0,,0,ved,1316698555389317161,6912685042f7d51266a84ed51ebca107,true,1316701502584393738,BONK,0,vedinad,,1316701502584393741,,"?warn <@287262100580204545> ""you really need to stop being so toxic and negative to everything that is being said in the server, it's just creating a toxic environment and it's not really funny""",2025-08-19T14:21:51.661Z,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,9cd36410d919e5afc0183d19238f528b,,a_c3cffc19e9784f7d0b005eecdf1b566e,,1212569433839636530,,,,4c0e61e4551e595aad3a368c76aa4926,true,967987569281351710,DB,,,,,,0,,,,,0,Googas,287262100580204545,,4c0e61e4551e595aad3a368c76aa4926,true,967987569281351710,DB,0,g0ogas,,,,,,,false,,,,,,,,,2025-08-19T14:21:51.661000+00:00,false,0,vedinad,
1407368537479057499,,,,,,,,,,,,,,,,,,dc4e53c41889b574f00ea88a73cd3bb1,,,,6912685042f7d51266a84ed51ebca107,true,1316701502584393738,BONK,,0,,0,ved,1316698555389317161,6912685042f7d51266a84ed51ebca107,true,1316701502584393738,BONK,0,vedinad,,1316701502584393741,,*you don't*,2025-08-19T14:20:06.978Z,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2025-08-19T14:20:06.978000+00:00,false,0,vedinad,
1407362385307631738,,,,,,,,,,,,,,,,,,dc4e53c41889b574f00ea88a73cd3bb1,,,,6912685042f7d51266a84ed51ebca107,true,1316701502584393738,BONK,,0,,0,ved,1316698555389317161,6912685042f7d51266a84ed51ebca107,true,1316701502584393738,BONK,0,vedinad,,1316701502584393741,,thank you 🤝,2025-08-19T13:55:40.186Z,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2025-08-19T13:55:40.186000+00:00,false,0,vedinad,
1407362288092057771,,,,,,,,,,,,,,,,,,dc4e53c41889b574f00ea88a73cd3bb1,,,,6912685042f7d51266a84ed51ebca107,true,1316701502584393738,BONK,,0,,0,ved,1316698555389317161,6912685042f7d51266a84ed51ebca107,true,1316701502584393738,BONK,0,vedinad,,1316701502584393741,,yepyep <:Aga:1345906998369189890>,2025-08-19T13:55:17.008Z,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,f40e0ed738c171ebfb11f8bc29c83f24,,,,,,,,ec60c5e6d1f14d3bbff586e2e0b9e54e,true,845042842774142987,BBL,,,,,,0,,,,,64,ailoT,944896231463854120,,ec60c5e6d1f14d3bbff586e2e0b9e54e,true,845042842774142987,BBL,64,imnapimna,,1316701502584393741,1316701502584393738,1407362122047819877,0,,false,,,,,,,,,2025-08-19T13:55:17.008000+00:00,false,19,vedinad,
1407362129555750933,,,,,,,,,,,,,,,,,,dc4e53c41889b574f00ea88a73cd3bb1,,,,6912685042f7d51266a84ed51ebca107,true,1316701502584393738,BONK,,0,,0,ved,1316698555389317161,6912685042f7d51266a84ed51ebca107,true,1316701502584393738,BONK,0,vedinad,,1316701502584393741,,yeah soemthing like that,2025-08-19T13:54:39.210Z,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2025-08-19T13:54:39.210000+00:00,false,0,vedinad,
1407361989344231444,,,,,,,,,,,,,,,,,,dc4e53c41889b574f00ea88a73cd3bb1,,,,6912685042f7d51266a84ed51ebca107,true,1316701502584393738,BONK,,0,,0,ved,1316698555389317161,6912685042f7d51266a84ed51ebca107,true,1316701502584393738,BONK,0,vedinad,,1316701502584393741,,👋 <:Aga:1345906998369189890>,2025-08-19T13:54:05.781Z,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,f40e0ed738c171ebfb11f8bc29c83f24,,,,,,,,ec60c5e6d1f14d3bbff586e2e0b9e54e,true,845042842774142987,BBL,,,,,,0,,,,,64,ailoT,944896231463854120,,ec60c5e6d1f14d3bbff586e2e0b9e54e,true,845042842774142987,BBL,64,imnapimna,,1316701502584393741,1316701502584393738,1407361916971651213,0,,false,,,,,,,,,2025-08-19T13:54:05.781000+00:00,false,19,vedinad,
1407361963339808888,,,,,,,,,,,,,,,,,,dc4e53c41889b574f00ea88a73cd3bb1,,,,6912685042f7d51266a84ed51ebca107,true,1316701502584393738,BONK,,0,,0,ved,1316698555389317161,6912685042f7d51266a84ed51ebca107,true,1316701502584393738,BONK,0,vedinad,,1316701502584393741,,https://tenor.com/view/sad-depressed-gif-24899886,2025-08-19T13:53:59.581Z,,,2,Tenor,https://tenor.co,,,0,352,CQgKBIB86winj2KriZsHenSgRw==,1,https://images-ext-1.discordapp.net/external/DMECSneHFNavZBYG-GI-Dh-_XSdpthcuBpILfJHXHSg/https/media.tenor.com/KSAVuqTiT28AAAAe/sad-depressed.png,https://media.tenor.com/KSAVuqTiT28AAAAe/sad-depressed.png,640,,gifv,https://tenor.com/view/sad-depressed-gif-24899886,0,352,CQgKBIB86winj2KriZsHenSgRw==,1,https://images-ext-1.discordapp.net/external/8e9HdWu65mOwaxU8upfeBFNiw6lawDdqdR_vDl4QYRw/https/media.tenor.com/KSAVuqTiT28AAAPo/sad-depressed.mp4,https://media.tenor.com/KSAVuqTiT28AAAPo/sad-depressed.mp4,640,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2025-08-19T13:53:59.581000+00:00,false,0,vedinad,
1407005744104083548,,,,,,,,,,,,,,,,,,dc4e53c41889b574f00ea88a73cd3bb1,,,,6912685042f7d51266a84ed51ebca107,true,1316701502584393738,BONK,,0,,0,ved,1316698555389317161,6912685042f7d51266a84ed51ebca107,true,1316701502584393738,BONK,0,vedinad,,1316701502584393741,,🫡,2025-08-18T14:18:30.297Z,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2025-08-18T14:18:30.297000+00:00,false,0,vedinad,
1406992577097502720,,,,,,,,,,,,,,,,,,dc4e53c41889b574f00ea88a73cd3bb1,,,,6912685042f7d51266a84ed51ebca107,true,1316701502584393738,BONK,,0,,0,ved,1316698555389317161,6912685042f7d51266a84ed51ebca107,true,1316701502584393738,BONK,0,vedinad,,1316701502584393741,,true but hes not double gaming like you,2025-08-18T13:26:11.038Z,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2025-08-18T13:26:11.038000+00:00,false,0,vedinad,
1406992301569478808,,,,,,,,,,,,,,,,,,dc4e53c41889b574f00ea88a73cd3bb1,,,,6912685042f7d51266a84ed51ebca107,true,1316701502584393738,BONK,,0,,0,ved,1316698555389317161,6912685042f7d51266a84ed51ebca107,true,1316701502584393738,BONK,0,vedinad,,1316701502584393741,,what about him? about mega super fucking banning?,2025-08-18T13:25:05.347Z,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2025-08-18T13:25:05.347000+00:00,false,0,vedinad,
1406990836390035586,,,,,2,image/png,image.png,106,1406990836159217724,image/png,0vcFC4A1akV1hgeJv2Vkv7g=,1,https://media.discordapp.net/attachments/1316701502584393741/1406990836159217724/image.png?ex=68e9b093&is=68e85f13&hm=01d6d3bfa56a9d5b621e65d5d8d740feb9e280c03e6621da683f84e97948d15a&,14118,https://cdn.discordapp.com/attachments/1316701502584393741/1406990836159217724/image.png?ex=68e9b093&is=68e85f13&hm=01d6d3bfa56a9d5b621e65d5d8d740feb9e280c03e6621da683f84e97948d15a&,223,,dc4e53c41889b574f00ea88a73cd3bb1,,,,6912685042f7d51266a84ed51ebca107,true,1316701502584393738,BONK,,0,,0,ved,1316698555389317161,6912685042f7d51266a84ed51ebca107,true,1316701502584393738,BONK,0,vedinad,,1316701502584393741,,<@1270017428994261053> bro is GAMING,2025-08-18T13:19:16.021Z,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,138b3f5fbaf545306558c0f7fe7f7b8f,,,,,,,,6912685042f7d51266a84ed51ebca107,true,1316701502584393738,BONK,,,,,,0,,,,,0,“Zormal“ Zed,1270017428994261053,,6912685042f7d51266a84ed51ebca107,true,1316701502584393738,BONK,0,vedniad,,,,,,,false,,,,,,,,,2025-08-18T13:19:16.021000+00:00,false,0,vedinad,
1406978780555120781,,,,,,,,,,,,,,,,,,dc4e53c41889b574f00ea88a73cd3bb1,,,,6912685042f7d51266a84ed51ebca107,true,1316701502584393738,BONK,,0,,0,ved,1316698555389317161,6912685042f7d51266a84ed51ebca107,true,1316701502584393738,BONK,0,vedinad,,1316701502584393741,,<:Omegacheese:1395705320562491453>,2025-08-18T12:31:21.686Z,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2025-08-18T12:31:21.686000+00:00,false,0,vedinad,
1406975732256608377,,,,,,,,,,,,,,,,,,dc4e53c41889b574f00ea88a73cd3bb1,,,,6912685042f7d51266a84ed51ebca107,true,1316701502584393738,BONK,,0,,0,ved,1316698555389317161,6912685042f7d51266a84ed51ebca107,true,1316701502584393738,BONK,0,vedinad,,1316701502584393741,,<:Omegaskull:1400118565205577850>,2025-08-18T12:19:14.915Z,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2025-08-18T12:19:14.915000+00:00,false,0,vedinad,
1406734224513302648,,,,,,,,,,,,,,,,,,dc4e53c41889b574f00ea88a73cd3bb1,,,,6912685042f7d51266a84ed51ebca107,true,1316701502584393738,BONK,,0,,0,ved,1316698555389317161,6912685042f7d51266a84ed51ebca107,true,1316701502584393738,BONK,0,vedinad,,1316701502584393741,,so true,2025-08-17T20:19:34.982Z,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2025-08-17T20:19:34.982000+00:00,false,0,vedinad,
1406598642843779164,,,,,,,,,,,,,,,,,,dc4e53c41889b574f00ea88a73cd3bb1,,,,6912685042f7d51266a84ed51ebca107,true,1316701502584393738,BONK,,0,,0,ved,1316698555389317161,6912685042f7d51266a84ed51ebca107,true,1316701502584393738,BONK,0,vedinad,,1316701502584393741,,yeh <:Aga:1345906998369189890>,2025-08-17T11:20:49.793Z,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,48dca28dfbe4742188720a99747052ac,,a_d56540d8cec439a887286e09ae2e7b5f,1760655600,1403130542341357589,,,,,,,,,,,,,0,,,,,0,Protofishy,1355523712245305464,,,,,,0,protofishy_44097,,1316701502584393741,1316701502584393738,1406587228641169469,0,,false,,,,,,,,,2025-08-17T11:20:49.793000+00:00,false,19,vedinad,
1406598619917844542,,,,,,,,,,,,,,,,,,dc4e53c41889b574f00ea88a73cd3bb1,,,,6912685042f7d51266a84ed51ebca107,true,1316701502584393738,BONK,,0,,0,ved,1316698555389317161,6912685042f7d51266a84ed51ebca107,true,1316701502584393738,BONK,0,vedinad,,1316701502584393741,,<:omegabanana:1395762388426293400>,2025-08-17T11:20:44.327Z,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2025-08-17T11:20:44.327000+00:00,false,0,vedinad,
1406581805150113803,,,,,,,,,,,,,,,,,,dc4e53c41889b574f00ea88a73cd3bb1,,,,6912685042f7d51266a84ed51ebca107,true,1316701502584393738,BONK,,0,,0,ved,1316698555389317161,6912685042f7d51266a84ed51ebca107,true,1316701502584393738,BONK,0,vedinad,,1316701502584393741,,but probably this yeah,2025-08-17T10:13:55.374Z,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,eb1a8bff6223fcc16cc1b5ea0d31c1bb,,,,,,,,7dff089fbee252a67e72a08ae58a0376,true,432708847304704010,.swf,,,,,,0,,,,,0,blobeee,295984368780836874,,7dff089fbee252a67e72a08ae58a0376,true,432708847304704010,.swf,0,blobeee,,1316701502584393741,1316701502584393738,1406550355587629166,0,,false,,,,,,,,,2025-08-17T10:13:55.374000+00:00,false,19,vedinad,
1406581799940919296,,,,,,,,,,,,,,,,,,dc4e53c41889b574f00ea88a73cd3bb1,,,,6912685042f7d51266a84ed51ebca107,true,1316701502584393738,BONK,,0,,0,ved,1316698555389317161,6912685042f7d51266a84ed51ebca107,true,1316701502584393738,BONK,0,vedinad,,1316701502584393741,,"ive no idea, im not involved with the mods over there",2025-08-17T10:13:54.132Z,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2025-08-17T10:13:54.132000+00:00,false,0,vedinad,
1406542239852924990,,,,,,,,,,,,,,,,,,dc4e53c41889b574f00ea88a73cd3bb1,,,,6912685042f7d51266a84ed51ebca107,true,1316701502584393738,BONK,,0,,0,ved,1316698555389317161,6912685042f7d51266a84ed51ebca107,true,1316701502584393738,BONK,0,vedinad,,1316701502584393741,,me too fr,2025-08-17T07:36:42.272Z,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2025-08-17T07:36:42.272000+00:00,false,0,vedinad,
1406378659077423124,,,,,,,,,,,,,,,,,,dc4e53c41889b574f00ea88a73cd3bb1,,,,6912685042f7d51266a84ed51ebca107,true,1316701502584393738,BONK,,0,,0,ved,1316698555389317161,6912685042f7d51266a84ed51ebca107,true,1316701502584393738,BONK,0,vedinad,,1316701502584393741,,i have no idea,2025-08-16T20:46:41.576Z,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2025-08-16T20:46:41.576000+00:00,false,0,vedinad,
1406333174362931222,,,,,,,,,,,,,,,,,,dc4e53c41889b574f00ea88a73cd3bb1,,,,6912685042f7d51266a84ed51ebca107,true,1316701502584393738,BONK,,0,,0,ved,1316698555389317161,6912685042f7d51266a84ed51ebca107,true,1316701502584393738,BONK,0,vedinad,,1316701502584393741,,Whoah now thats some crazy advice letsgo,2025-08-16T17:45:57.175Z,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,ad91252febb7139d07638082fd7602be,,a_b70f0a0cecf3097eae17a8f7d8c659a8,,1354894010522800158,,,,7ee1b4567880d89d22362fa5767252ad,true,98922182746329088,TAV,,,,,,0,,,,,64,˗ˏˋ 𝒞𝐻𝐸𝑅𝐼𝐸 ˎˊ˗,763348384253476875,,7ee1b4567880d89d22362fa5767252ad,true,98922182746329088,TAV,64,kilo.actual,,1316701502584393741,1316701502584393738,1406333007962439752,0,,false,,,,,,,,,2025-08-16T17:45:57.175000+00:00,false,19,vedinad,
1406332973653168258,,,,,,,,,,,,,,,,,,dc4e53c41889b574f00ea88a73cd3bb1,,,,6912685042f7d51266a84ed51ebca107,true,1316701502584393738,BONK,,0,,0,ved,1316698555389317161,6912685042f7d51266a84ed51ebca107,true,1316701502584393738,BONK,0,vedinad,,1316701502584393741,,So yah we're really close to checking of a ton of things,2025-08-16T17:45:09.322Z,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2025-08-16T17:45:09.322000+00:00,false,0,vedinad,
1406332915192696833,,,,,,,,,,,,,,,,,,dc4e53c41889b574f00ea88a73cd3bb1,,,,6912685042f7d51266a84ed51ebca107,true,1316701502584393738,BONK,,0,,0,ved,1316698555389317161,6912685042f7d51266a84ed51ebca107,true,1316701502584393738,BONK,0,vedinad,,1316701502584393741,,Art is basically done just not uploaded yet,2025-08-16T17:44:55.384Z,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2025-08-16T17:44:55.384000+00:00,false,0,vedinad,
1406332880183103518,,,,,,,,,,,,,,,,,,dc4e53c41889b574f00ea88a73cd3bb1,,,,6912685042f7d51266a84ed51ebca107,true,1316701502584393738,BONK,,0,,0,ved,1316698555389317161,6912685042f7d51266a84ed51ebca107,true,1316701502584393738,BONK,0,vedinad,,1316701502584393741,,Music is done i just havent put it in game yet,2025-08-16T17:44:47.037Z,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2025-08-16T17:44:47.037000+00:00,false,0,vedinad,
1406332831797350400,,,,,,,,,,,,,,,,,,dc4e53c41889b574f00ea88a73cd3bb1,,,,6912685042f7d51266a84ed51ebca107,true,1316701502584393738,BONK,,0,,0,ved,1316698555389317161,6912685042f7d51266a84ed51ebca107,true,1316701502584393738,BONK,0,vedinad,,1316701502584393741,,Desert is like finished i just havent tested it yet,2025-08-16T17:44:35.501Z,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2025-08-16T17:44:35.501000+00:00,false,0,vedinad,
1406332790840230149,,,,,,,,,,,,,,,,,,dc4e53c41889b574f00ea88a73cd3bb1,,,,6912685042f7d51266a84ed51ebca107,true,1316701502584393738,BONK,,0,,0,ved,1316698555389317161,6912685042f7d51266a84ed51ebca107,true,1316701502584393738,BONK,0,vedinad,,1316701502584393741,,Yeah i jist havent finish anything on that list yet lol,2025-08-16T17:44:25.736Z,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2025-08-16T17:44:25.736000+00:00,false,0,vedinad,
1406330893991415943,,,,,,,,,,,,,,,,,,dc4e53c41889b574f00ea88a73cd3bb1,,,,6912685042f7d51266a84ed51ebca107,true,1316701502584393738,BONK,,0,,0,ved,1316698555389317161,6912685042f7d51266a84ed51ebca107,true,1316701502584393738,BONK,0,vedinad,,1316701502584393741,,"I think #1 would look better as my desktop background or on my wall or some stupid shit, but #2 catches my attention more",2025-08-16T17:36:53.492Z,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2025-08-16T17:36:53.492000+00:00,false,0,vedinad,
1406330779474071664,,,,,,,,,,,,,,,,,,dc4e53c41889b574f00ea88a73cd3bb1,,,,6912685042f7d51266a84ed51ebca107,true,1316701502584393738,BONK,,0,,0,ved,1316698555389317161,6912685042f7d51266a84ed51ebca107,true,1316701502584393738,BONK,0,vedinad,,1316701502584393741,,Yeah same im probably way too biased towards the blue one,2025-08-16T17:36:26.189Z,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2025-08-16T17:36:26.189000+00:00,false,0,vedinad,
1406330494634954843,,,,,,,,,,,,,,,,,,dc4e53c41889b574f00ea88a73cd3bb1,,,,6912685042f7d51266a84ed51ebca107,true,1316701502584393738,BONK,,0,,0,ved,1316698555389317161,6912685042f7d51266a84ed51ebca107,true,1316701502584393738,BONK,0,vedinad,,1316701502584393741,,🤝,2025-08-16T17:35:18.278Z,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,53990e6eaff881ce2266a5a6282d929c,,a_a19b7e105ab06eb1f366a3db6d5651fa,,1366494385608331304,,,,72243420fa90e1835037e394cc61031d,true,1369413335409233985,DDLC,,nameplates/nameplates_v3/aurora/,COLLECTIBLES_NAMEPLATES_VOL_3_AURORA_A11Y,teal,1382845914192023632,0,,,,,256,Narwhal,299663231276941313,,72243420fa90e1835037e394cc61031d,true,1369413335409233985,DDLC,256,regal.narwhal,,1316701502584393741,1316701502584393738,1406330455195914240,0,,false,,,,,,,,,2025-08-16T17:35:18.278000+00:00,false,19,vedinad,
1406330236668350474,,,,,2,image/png,image.png,244,1406330236450373813,image/png,1igKJIglV0h7eHZwiYYrucClCg==,1,https://media.discordapp.net/attachments/1316701502584393741/1406330236450373813/image.png?ex=68e9ec58&is=68e89ad8&hm=5bc1c10e3f11ab15750fe067ed5a14ccd741624130d00c321919984f09a4217a&,131025,https://cdn.discordapp.com/attachments/1316701502584393741/1406330236450373813/image.png?ex=68e9ec58&is=68e89ad8&hm=5bc1c10e3f11ab15750fe067ed5a14ccd741624130d00c321919984f09a4217a&,404,,dc4e53c41889b574f00ea88a73cd3bb1,,,,6912685042f7d51266a84ed51ebca107,true,1316701502584393738,BONK,,0,,0,ved,1316698555389317161,6912685042f7d51266a84ed51ebca107,true,1316701502584393738,BONK,0,vedinad,,1316701502584393741,,theres also this one which is a bit of a mix,2025-08-16T17:34:16.774Z,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,ba3a360548081c1bd6372699f1580a24,,a_3f29e6edfe1cff43736f644cf1d01278,,1287835633536209079,,,,6912685042f7d51266a84ed51ebca107,true,1316701502584393738,BONK,,nameplates/its_showtime/encore_orange/,COLLECTIBLES_ITS_SHOWTIME_ENCORE_ORANGE_NP_A11Y,lemon,1420225379284553810,0,,9384455,3,7,64,Richard Hall-O-Ween,259811831017635840,,6912685042f7d51266a84ed51ebca107,true,1316701502584393738,BONK,64,richardgaming,,1316701502584393741,1316701502584393738,1406329974796849367,0,,false,,,,,,,,,2025-08-16T17:34:16.774000+00:00,false,19,vedinad,
1406329773105352795,,,,,,,,,,,,,,,,,,dc4e53c41889b574f00ea88a73cd3bb1,,,,6912685042f7d51266a84ed51ebca107,true,1316701502584393738,BONK,,0,,0,ved,1316698555389317161,6912685042f7d51266a84ed51ebca107,true,1316701502584393738,BONK,0,vedinad,,1316701502584393741,,4..?,2025-08-16T17:32:26.252Z,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2025-08-16T17:32:26.252000+00:00,false,0,vedinad,
1406298471102681149,,,,,,,,,,,,,,,,,,dc4e53c41889b574f00ea88a73cd3bb1,,,,6912685042f7d51266a84ed51ebca107,true,1316701502584393738,BONK,,0,,0,ved,1316698555389317161,6912685042f7d51266a84ed51ebca107,true,1316701502584393738,BONK,0,vedinad,,1316701502584393741,,hello,2025-08-16T15:28:03.273Z,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2025-08-16T15:28:03.273000+00:00,false,0,vedinad,
1406287890845139106,,,,,,,,,,,,,,,,,,dc4e53c41889b574f00ea88a73cd3bb1,,,,6912685042f7d51266a84ed51ebca107,true,1316701502584393738,BONK,,0,,0,ved,1316698555389317161,6912685042f7d51266a84ed51ebca107,true,1316701502584393738,BONK,0,vedinad,,1316701502584393741,,gonna need to see that duck art,2025-08-16T14:46:00.743Z,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2025-08-16T14:46:00.743000+00:00,false,0,vedinad,
1406287876362342642,,,,,,,,,,,,,,,,,,dc4e53c41889b574f00ea88a73cd3bb1,,,,6912685042f7d51266a84ed51ebca107,true,1316701502584393738,BONK,,0,,0,ved,1316698555389317161,6912685042f7d51266a84ed51ebca107,true,1316701502584393738,BONK,0,vedinad,,1316701502584393741,,Uuuuuh not sure maybe?,2025-08-16T14:45:57.290Z,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2025-08-16T14:45:57.290000+00:00,false,0,vedinad,
1406171322140201121,,,,,,,,,,,,,,,,,,dc4e53c41889b574f00ea88a73cd3bb1,,,,6912685042f7d51266a84ed51ebca107,true,1316701502584393738,BONK,,0,,0,ved,1316698555389317161,6912685042f7d51266a84ed51ebca107,true,1316701502584393738,BONK,0,vedinad,,1316701502584393741,,Pay your respects everybody,2025-08-16T07:02:48.598Z,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2025-08-16T07:02:48.598000+00:00,false,0,vedinad,
1406171274136522802,,,,,,,,,,,,,,,,,,dc4e53c41889b574f00ea88a73cd3bb1,,,,6912685042f7d51266a84ed51ebca107,true,1316701502584393738,BONK,,0,,0,ved,1316698555389317161,6912685042f7d51266a84ed51ebca107,true,1316701502584393738,BONK,0,vedinad,,1316701502584393741,,No way its john megabonk,2025-08-16T07:02:37.153Z,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,2025-08-16T07:02:37.153000+00:00,false,0,vedinad,
